code,description,code_type,source,year
L6582,"Preparatory, wrist disarticulation or below elbow, single wall socket, friction wrist, flexible elbow hinges, figure of eight harness, humeral cuff, bowden cable control, usmc or equal pylon, no cover, direct formed",HCPCS_Level_II,HCPC2026_JAN,2026
L6584,"Preparatory, elbow disarticulation or above elbow, single wall plastic socket, friction wrist, locking elbow, figure of eight harness, fair lead cable control, usmc or equal pylon, no cover, molded to patient model",HCPCS_Level_II,HCPC2026_JAN,2026
L6586,"Preparatory, elbow disarticulation or above elbow, single wall socket, friction wrist, locking elbow, figure of eight harness, fair lead cable control, usmc or equal pylon, no cover, direct formed",HCPCS_Level_II,HCPC2026_JAN,2026
L6588,"Preparatory, shoulder disarticulation or interscapular thoracic, single wall plastic socket, shoulder joint, locking elbow, friction wrist, chest strap, fair lead cable control, usmc or equal pylon, no cover, molded to patient model",HCPCS_Level_II,HCPC2026_JAN,2026
L6590,"Preparatory, shoulder disarticulation or interscapular thoracic, single wall socket, shoulder joint, locking elbow, friction wrist, chest strap, fair lead cable control, usmc or equal pylon, no cover, direct formed",HCPCS_Level_II,HCPC2026_JAN,2026
L6600,"Upper extremity additions, polycentric hinge, pair",HCPCS_Level_II,HCPC2026_JAN,2026
L6605,"Upper extremity additions, single pivot hinge, pair",HCPCS_Level_II,HCPC2026_JAN,2026
L6610,"Upper extremity additions, flexible metal hinge, pair",HCPCS_Level_II,HCPC2026_JAN,2026
L6611,"Addition to upper extremity prosthesis, external powered, additional switch, any type",HCPCS_Level_II,HCPC2026_JAN,2026
L6615,"Upper extremity addition, disconnect locking wrist unit",HCPCS_Level_II,HCPC2026_JAN,2026
L6616,"Upper extremity addition, additional disconnect insert for locking wrist unit, each",HCPCS_Level_II,HCPC2026_JAN,2026
L6620,"Upper extremity addition, flexion/extension wrist unit, with or without friction",HCPCS_Level_II,HCPC2026_JAN,2026
L6621,"Upper extremity prosthesis addition, flexion/extension wrist with or without friction, for use with external powered terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6623,"Upper extremity addition, spring assisted rotational wrist unit with latch release",HCPCS_Level_II,HCPC2026_JAN,2026
L6624,"Upper extremity addition, flexion/extension and rotation wrist unit",HCPCS_Level_II,HCPC2026_JAN,2026
L6625,"Upper extremity addition, rotation wrist unit with cable lock",HCPCS_Level_II,HCPC2026_JAN,2026
L6628,"Upper extremity addition, quick disconnect hook adapter, otto bock or equal",HCPCS_Level_II,HCPC2026_JAN,2026
L6629,"Upper extremity addition, quick disconnect lamination collar with coupling piece, otto bock or equal",HCPCS_Level_II,HCPC2026_JAN,2026
L6630,"Upper extremity addition, stainless steel, any wrist",HCPCS_Level_II,HCPC2026_JAN,2026
L6632,"Upper extremity addition, latex suspension sleeve, each",HCPCS_Level_II,HCPC2026_JAN,2026
L6635,"Upper extremity addition, lift assist for elbow",HCPCS_Level_II,HCPC2026_JAN,2026
L6637,"Upper extremity addition, nudge control elbow lock",HCPCS_Level_II,HCPC2026_JAN,2026
L6638,"Upper extremity addition to prosthesis, electric locking feature, only for use with manually powered elbow",HCPCS_Level_II,HCPC2026_JAN,2026
L6640,"Upper extremity additions, shoulder abduction joint, pair",HCPCS_Level_II,HCPC2026_JAN,2026
L6641,"Upper extremity addition, excursion amplifier, pulley type",HCPCS_Level_II,HCPC2026_JAN,2026
L6642,"Upper extremity addition, excursion amplifier, lever type",HCPCS_Level_II,HCPC2026_JAN,2026
L6645,"Upper extremity addition, shoulder flexion-abduction joint, each",HCPCS_Level_II,HCPC2026_JAN,2026
L6646,"Upper extremity addition, shoulder joint, multipositional locking, flexion, adjustable abduction friction control, for use with body powered or external powered system",HCPCS_Level_II,HCPC2026_JAN,2026
L6647,"Upper extremity addition, shoulder lock mechanism, body powered actuator",HCPCS_Level_II,HCPC2026_JAN,2026
L6648,"Upper extremity addition, shoulder lock mechanism, external powered actuator",HCPCS_Level_II,HCPC2026_JAN,2026
L6650,"Upper extremity addition, shoulder universal joint, each",HCPCS_Level_II,HCPC2026_JAN,2026
L6655,"Upper extremity addition, standard control cable, extra",HCPCS_Level_II,HCPC2026_JAN,2026
L6660,"Upper extremity addition, heavy duty control cable",HCPCS_Level_II,HCPC2026_JAN,2026
L6665,"Upper extremity addition, teflon, or equal, cable lining",HCPCS_Level_II,HCPC2026_JAN,2026
L6670,"Upper extremity addition, hook to hand, cable adapter",HCPCS_Level_II,HCPC2026_JAN,2026
L6672,"Upper extremity addition, harness, chest or shoulder, saddle type",HCPCS_Level_II,HCPC2026_JAN,2026
L6675,"Upper extremity addition, harness, (e.g., figure of eight type), single cable design",HCPCS_Level_II,HCPC2026_JAN,2026
L6676,"Upper extremity addition, harness, (e.g., figure of eight type), dual cable design",HCPCS_Level_II,HCPC2026_JAN,2026
L6677,"Upper extremity addition, harness, triple control, simultaneous operation of terminal device and elbow",HCPCS_Level_II,HCPC2026_JAN,2026
L6680,"Upper extremity addition, test socket, wrist disarticulation or below elbow",HCPCS_Level_II,HCPC2026_JAN,2026
L6682,"Upper extremity addition, test socket, elbow disarticulation or above elbow",HCPCS_Level_II,HCPC2026_JAN,2026
L6684,"Upper extremity addition, test socket, shoulder disarticulation or interscapular thoracic",HCPCS_Level_II,HCPC2026_JAN,2026
L6686,"Upper extremity addition, suction socket",HCPCS_Level_II,HCPC2026_JAN,2026
L6687,"Upper extremity addition, frame type socket, below elbow or wrist disarticulation",HCPCS_Level_II,HCPC2026_JAN,2026
L6688,"Upper extremity addition, frame type socket, above elbow or elbow disarticulation",HCPCS_Level_II,HCPC2026_JAN,2026
L6689,"Upper extremity addition, frame type socket, shoulder disarticulation",HCPCS_Level_II,HCPC2026_JAN,2026
L6690,"Upper extremity addition, frame type socket, interscapular-thoracic",HCPCS_Level_II,HCPC2026_JAN,2026
L6691,"Upper extremity addition, removable insert, each",HCPCS_Level_II,HCPC2026_JAN,2026
L6692,"Upper extremity addition, silicone gel insert or equal, with or without locking mechanism, each",HCPCS_Level_II,HCPC2026_JAN,2026
L6693,"Upper extremity addition, locking elbow, forearm counterbalance",HCPCS_Level_II,HCPC2026_JAN,2026
L6694,"Addition to upper extremity prosthesis, below elbow/above elbow, custom fabricated from existing mold or prefabricated, socket insert, silicone gel, elastomeric or equal, for use with locking mechanism",HCPCS_Level_II,HCPC2026_JAN,2026
L6695,"Addition to upper extremity prosthesis, below elbow/above elbow, custom fabricated from existing mold or prefabricated, socket insert, silicone gel, elastomeric or equal, not for use with locking mechanism",HCPCS_Level_II,HCPC2026_JAN,2026
L6696,"Addition to upper extremity prosthesis, below elbow/above elbow, custom fabricated socket insert for congenital or atypical traumatic amputee, silicone gel, elastomeric or equal, for use with or without locking mechanism, initial only (for other than initial, use code l6694 or l6695)",HCPCS_Level_II,HCPC2026_JAN,2026
L6697,"Addition to upper extremity prosthesis, below elbow/above elbow, custom fabricated socket insert for other than congenital or atypical traumatic amputee, silicone gel, elastomeric or equal, for use with or without locking mechanism, initial only (for other than initial, use code l6694 or l6695)",HCPCS_Level_II,HCPC2026_JAN,2026
L6698,"Addition to upper extremity prosthesis, lock mechanism, excludes socket insert",HCPCS_Level_II,HCPC2026_JAN,2026
L6700,"Upper extremity addition, external powered feature, myoelectronic control module, additional emg inputs, pattern-recognition decoding intent movement",HCPCS_Level_II,HCPC2026_JAN,2026
L6703,"Terminal device, passive hand/mitt, any material, any size",HCPCS_Level_II,HCPC2026_JAN,2026
L6704,"Terminal device, sport/recreational/work attachment, any material, any size",HCPCS_Level_II,HCPC2026_JAN,2026
L6706,"Terminal device, hook, mechanical, voluntary opening, any material, any size, lined or unlined",HCPCS_Level_II,HCPC2026_JAN,2026
L6707,"Terminal device, hook, mechanical, voluntary closing, any material, any size, lined or unlined",HCPCS_Level_II,HCPC2026_JAN,2026
L6708,"Terminal device, hand, mechanical, voluntary opening, any material, any size",HCPCS_Level_II,HCPC2026_JAN,2026
L6709,"Terminal device, hand, mechanical, voluntary closing, any material, any size",HCPCS_Level_II,HCPC2026_JAN,2026
L6711,"Terminal device, hook, mechanical, voluntary opening, any material, any size, lined or unlined, pediatric",HCPCS_Level_II,HCPC2026_JAN,2026
L6712,"Terminal device, hook, mechanical, voluntary closing, any material, any size, lined or unlined, pediatric",HCPCS_Level_II,HCPC2026_JAN,2026
L6713,"Terminal device, hand, mechanical, voluntary opening, any material, any size, pediatric",HCPCS_Level_II,HCPC2026_JAN,2026
L6714,"Terminal device, hand, mechanical, voluntary closing, any material, any size, pediatric",HCPCS_Level_II,HCPC2026_JAN,2026
L6715,"Terminal device, multiple articulating digit, includes motor(s), initial issue or replacement",HCPCS_Level_II,HCPC2026_JAN,2026
L6721,"Terminal device, hook or hand, heavy duty, mechanical, voluntary opening, any material, any size, lined or unlined",HCPCS_Level_II,HCPC2026_JAN,2026
L6722,"Terminal device, hook or hand, heavy duty, mechanical, voluntary closing, any material, any size, lined or unlined",HCPCS_Level_II,HCPC2026_JAN,2026
L6805,"Addition to terminal device, modifier wrist unit",HCPCS_Level_II,HCPC2026_JAN,2026
L6810,"Addition to terminal device, precision pinch device",HCPCS_Level_II,HCPC2026_JAN,2026
L6880,"Electric hand, switch or myoelectric controlled, independently articulating digits, any grasp pattern or combination of grasp patterns, includes motor(s)",HCPCS_Level_II,HCPC2026_JAN,2026
L6881,"Automatic grasp feature, addition to upper limb electric prosthetic terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6882,"Microprocessor control feature, addition to upper limb prosthetic terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6883,"Replacement socket, below elbow/wrist disarticulation, molded to patient model, for use with or without external power",HCPCS_Level_II,HCPC2026_JAN,2026
L6884,"Replacement socket, above elbow/elbow disarticulation, molded to patient model, for use with or without external power",HCPCS_Level_II,HCPC2026_JAN,2026
L6885,"Replacement socket, shoulder disarticulation/interscapular thoracic, molded to patient model, for use with or without external power",HCPCS_Level_II,HCPC2026_JAN,2026
L6890,"Addition to upper extremity prosthesis, glove for terminal device, any material, prefabricated, includes fitting and adjustment",HCPCS_Level_II,HCPC2026_JAN,2026
L6895,"Addition to upper extremity prosthesis, glove for terminal device, any material, custom fabricated",HCPCS_Level_II,HCPC2026_JAN,2026
L6900,"Hand restoration (casts, shading and measurements included), partial hand, with glove, thumb or one finger remaining",HCPCS_Level_II,HCPC2026_JAN,2026
L6905,"Hand restoration (casts, shading and measurements included), partial hand, with glove, multiple fingers remaining",HCPCS_Level_II,HCPC2026_JAN,2026
L6910,"Hand restoration (casts, shading and measurements included), partial hand, with glove, no fingers remaining",HCPCS_Level_II,HCPC2026_JAN,2026
L6915,"Hand restoration (shading, and measurements included), replacement glove for above",HCPCS_Level_II,HCPC2026_JAN,2026
L6920,"Wrist disarticulation, external power, self-suspended inner socket, removable forearm shell, otto bock or equal, switch, cables, two batteries and one charger, switch control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6925,"Wrist disarticulation, external power, self-suspended inner socket, removable forearm shell, otto bock or equal electrodes, cables, two batteries and one charger, myoelectronic control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6930,"Below elbow, external power, self-suspended inner socket, removable forearm shell, otto bock or equal switch, cables, two batteries and one charger, switch control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6935,"Below elbow, external power, self-suspended inner socket, removable forearm shell, otto bock or equal electrodes, cables, two batteries and one charger, myoelectronic control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6940,"Elbow disarticulation, external power, molded inner socket, removable humeral shell, outside locking hinges, forearm, otto bock or equal switch, cables, two batteries and one charger, switch control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6945,"Elbow disarticulation, external power, molded inner socket, removable humeral shell, outside locking hinges, forearm, otto bock or equal electrodes, cables, two batteries and one charger, myoelectronic control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6950,"Above elbow, external power, molded inner socket, removable humeral shell, internal locking elbow, forearm, otto bock or equal switch, cables, two batteries and one charger, switch control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6955,"Above elbow, external power, molded inner socket, removable humeral shell, internal locking elbow, forearm, otto bock or equal electrodes, cables, two batteries and one charger, myoelectronic control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6960,"Shoulder disarticulation, external power, molded inner socket, removable shoulder shell, shoulder bulkhead, humeral section, mechanical elbow, forearm, otto bock or equal switch, cables, two batteries and one charger, switch control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6965,"Shoulder disarticulation, external power, molded inner socket, removable shoulder shell, shoulder bulkhead, humeral section, mechanical elbow, forearm, otto bock or equal electrodes, cables, two batteries and one charger, myoelectronic control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6970,"Interscapular-thoracic, external power, molded inner socket, removable shoulder shell, shoulder bulkhead, humeral section, mechanical elbow, forearm, otto bock or equal switch, cables, two batteries and one charger, switch control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L6975,"Interscapular-thoracic, external power, molded inner socket, removable shoulder shell, shoulder bulkhead, humeral section, mechanical elbow, forearm, otto bock or equal electrodes, cables, two batteries and one charger, myoelectronic control of terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L7007,"Electric hand, switch or myoelectric controlled, adult",HCPCS_Level_II,HCPC2026_JAN,2026
L7008,"Electric hand, switch or myoelectric, controlled, pediatric",HCPCS_Level_II,HCPC2026_JAN,2026
L7009,"Electric hook, switch or myoelectric controlled, adult",HCPCS_Level_II,HCPC2026_JAN,2026
L7040,"Prehensile actuator, switch controlled",HCPCS_Level_II,HCPC2026_JAN,2026
L7045,"Electric hook, switch or myoelectric controlled, pediatric",HCPCS_Level_II,HCPC2026_JAN,2026
L7170,"Electronic elbow, hosmer or equal, switch controlled",HCPCS_Level_II,HCPC2026_JAN,2026
L7180,"Electronic elbow, microprocessor sequential control of elbow and terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L7181,"Electronic elbow, microprocessor simultaneous control of elbow and terminal device",HCPCS_Level_II,HCPC2026_JAN,2026
L7185,"Electronic elbow, adolescent, variety village or equal, switch controlled",HCPCS_Level_II,HCPC2026_JAN,2026
L7186,"Electronic elbow, child, variety village or equal, switch controlled",HCPCS_Level_II,HCPC2026_JAN,2026
L7190,"Electronic elbow, adolescent, variety village or equal, myoelectronically controlled",HCPCS_Level_II,HCPC2026_JAN,2026
L7191,"Electronic elbow, child, variety village or equal, myoelectronically controlled",HCPCS_Level_II,HCPC2026_JAN,2026
L7259,"Electronic wrist rotator, any type",HCPCS_Level_II,HCPC2026_JAN,2026
L7260,"Electronic wrist rotator, otto bock or equal",HCPCS_Level_II,HCPC2026_JAN,2026
L7261,"Electronic wrist rotator, for utah arm",HCPCS_Level_II,HCPC2026_JAN,2026
L7360,"Six volt battery, each",HCPCS_Level_II,HCPC2026_JAN,2026
L7362,"Battery charger, six volt, each",HCPCS_Level_II,HCPC2026_JAN,2026
L7364,"Twelve volt battery, each",HCPCS_Level_II,HCPC2026_JAN,2026
L7366,"Battery charger, twelve volt, each",HCPCS_Level_II,HCPC2026_JAN,2026
L7367,"Lithium ion battery, rechargeable, replacement",HCPCS_Level_II,HCPC2026_JAN,2026
L7368,"Lithium ion battery charger, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
L7400,"Addition to upper extremity prosthesis, below elbow/wrist disarticulation, ultralight material (titanium, carbon fiber or equal)",HCPCS_Level_II,HCPC2026_JAN,2026
L7401,"Addition to upper extremity prosthesis, above elbow disarticulation, ultralight material (titanium, carbon fiber or equal)",HCPCS_Level_II,HCPC2026_JAN,2026
L7402,"Addition to upper extremity prosthesis, shoulder disarticulation/interscapular thoracic, ultralight material (titanium, carbon fiber or equal)",HCPCS_Level_II,HCPC2026_JAN,2026
L7403,"Addition to upper extremity prosthesis, below elbow/wrist disarticulation, acrylic material",HCPCS_Level_II,HCPC2026_JAN,2026
L7404,"Addition to upper extremity prosthesis, above elbow disarticulation, acrylic material",HCPCS_Level_II,HCPC2026_JAN,2026
L7405,"Addition to upper extremity prosthesis, shoulder disarticulation/interscapular thoracic, acrylic material",HCPCS_Level_II,HCPC2026_JAN,2026
L7406,"Addition to upper extremity prosthesis, user adjustable, mechanical, residual limb volume management system (with or without lamination kit)",HCPCS_Level_II,HCPC2026_JAN,2026
L7499,"Upper extremity prosthesis, not otherwise specified",HCPCS_Level_II,HCPC2026_JAN,2026
L7510,"Repair of prosthetic device, repair or replace minor parts",HCPCS_Level_II,HCPC2026_JAN,2026
L7520,"Repair prosthetic device, labor component, per 15 minutes",HCPCS_Level_II,HCPC2026_JAN,2026
L7600,"Prosthetic donning sleeve, any material, each",HCPCS_Level_II,HCPC2026_JAN,2026
L7700,"Gasket or seal, for use with prosthetic socket insert, any type, each",HCPCS_Level_II,HCPC2026_JAN,2026
L7900,Male vacuum erection system,HCPCS_Level_II,HCPC2026_JAN,2026
L7902,"Tension ring, for vacuum erection device, any type, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8000,"Breast prosthesis, mastectomy bra, without integrated breast prosthesis form, any size, any type",HCPCS_Level_II,HCPC2026_JAN,2026
L8001,"Breast prosthesis, mastectomy bra, with integrated breast prosthesis form, unilateral, any size, any type",HCPCS_Level_II,HCPC2026_JAN,2026
L8002,"Breast prosthesis, mastectomy bra, with integrated breast prosthesis form, bilateral, any size, any type",HCPCS_Level_II,HCPC2026_JAN,2026
L8010,"Breast prosthesis, mastectomy sleeve",HCPCS_Level_II,HCPC2026_JAN,2026
L8015,"External breast prosthesis garment, with mastectomy form, post mastectomy",HCPCS_Level_II,HCPC2026_JAN,2026
L8020,"Breast prosthesis, mastectomy form",HCPCS_Level_II,HCPC2026_JAN,2026
L8030,"Breast prosthesis, silicone or equal, without integral adhesive",HCPCS_Level_II,HCPC2026_JAN,2026
L8031,"Breast prosthesis, silicone or equal, with integral adhesive",HCPCS_Level_II,HCPC2026_JAN,2026
L8032,"Nipple prosthesis, prefabricated, reusable, any type, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8033,"Nipple prosthesis, custom fabricated, reusable, any material, any type, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8035,"Custom breast prosthesis, post mastectomy, molded to patient model",HCPCS_Level_II,HCPC2026_JAN,2026
L8039,"Breast prosthesis, not otherwise specified",HCPCS_Level_II,HCPC2026_JAN,2026
L8040,"Nasal prosthesis, provided by a non-physician",HCPCS_Level_II,HCPC2026_JAN,2026
L8041,"Midfacial prosthesis, provided by a non-physician",HCPCS_Level_II,HCPC2026_JAN,2026
L8042,"Orbital prosthesis, provided by a non-physician",HCPCS_Level_II,HCPC2026_JAN,2026
L8043,"Upper facial prosthesis, provided by a non-physician",HCPCS_Level_II,HCPC2026_JAN,2026
L8044,"Hemi-facial prosthesis, provided by a non-physician",HCPCS_Level_II,HCPC2026_JAN,2026
L8045,"Auricular prosthesis, provided by a non-physician",HCPCS_Level_II,HCPC2026_JAN,2026
L8046,"Partial facial prosthesis, provided by a non-physician",HCPCS_Level_II,HCPC2026_JAN,2026
L8047,"Nasal septal prosthesis, provided by a non-physician",HCPCS_Level_II,HCPC2026_JAN,2026
L8048,"Unspecified maxillofacial prosthesis, by report, provided by a non-physician",HCPCS_Level_II,HCPC2026_JAN,2026
L8049,"Repair or modification of maxillofacial prosthesis, labor component, 15 minute increments, provided by a non-physician",HCPCS_Level_II,HCPC2026_JAN,2026
L8300,"Truss, single with standard pad",HCPCS_Level_II,HCPC2026_JAN,2026
L8310,"Truss, double with standard pads",HCPCS_Level_II,HCPC2026_JAN,2026
L8320,"Truss, addition to standard pad, water pad",HCPCS_Level_II,HCPC2026_JAN,2026
L8330,"Truss, addition to standard pad, scrotal pad",HCPCS_Level_II,HCPC2026_JAN,2026
L8400,"Prosthetic sheath, below knee, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8410,"Prosthetic sheath, above knee, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8415,"Prosthetic sheath, upper limb, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8417,"Prosthetic sheath/sock, including a gel cushion layer, below knee or above knee, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8420,"Prosthetic sock, multiple ply, below knee, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8430,"Prosthetic sock, multiple ply, above knee, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8435,"Prosthetic sock, multiple ply, upper limb, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8440,"Prosthetic shrinker, below knee, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8460,"Prosthetic shrinker, above knee, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8465,"Prosthetic shrinker, upper limb, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8470,"Prosthetic sock, single ply, fitting, below knee, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8480,"Prosthetic sock, single ply, fitting, above knee, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8485,"Prosthetic sock, single ply, fitting, upper limb, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8499,Unlisted procedure for miscellaneous prosthetic services,HCPCS_Level_II,HCPC2026_JAN,2026
L8500,"Artificial larynx, any type",HCPCS_Level_II,HCPC2026_JAN,2026
L8501,Tracheostomy speaking valve,HCPCS_Level_II,HCPC2026_JAN,2026
L8505,"Artificial larynx replacement battery / accessory, any type",HCPCS_Level_II,HCPC2026_JAN,2026
L8507,"Tracheo-esophageal voice prosthesis, patient inserted, any type, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8509,"Tracheo-esophageal voice prosthesis, inserted by a licensed health care provider, any type",HCPCS_Level_II,HCPC2026_JAN,2026
L8510,Voice amplifier,HCPCS_Level_II,HCPC2026_JAN,2026
L8511,"Insert for indwelling tracheoesophageal prosthesis, with or without valve, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8512,"Gelatin capsules or equivalent, for use with tracheoesophageal voice prosthesis, replacement only, per 10",HCPCS_Level_II,HCPC2026_JAN,2026
L8513,"Cleaning device used with tracheoesophageal voice prosthesis, pipet, brush, or equal, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8514,"Tracheoesophageal puncture dilator, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8515,"Gelatin capsule, application device for use with tracheoesophageal voice prosthesis, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8600,"Implantable breast prosthesis, silicone or equal",HCPCS_Level_II,HCPC2026_JAN,2026
L8603,"Injectable bulking agent, collagen implant, urinary tract, 2.5 ml syringe, includes shipping and necessary supplies",HCPCS_Level_II,HCPC2026_JAN,2026
L8604,"Injectable bulking agent, dextranomer/hyaluronic acid copolymer implant, urinary tract, 1 ml, includes shipping and necessary supplies",HCPCS_Level_II,HCPC2026_JAN,2026
L8605,"Injectable bulking agent, dextranomer/hyaluronic acid copolymer implant, anal canal, 1 ml, includes shipping and necessary supplies",HCPCS_Level_II,HCPC2026_JAN,2026
L8606,"Injectable bulking agent, synthetic implant, urinary tract, 1 ml syringe, includes shipping and necessary supplies",HCPCS_Level_II,HCPC2026_JAN,2026
L8607,"Injectable bulking agent for vocal cord medialization, 0.1 ml, includes shipping and necessary supplies",HCPCS_Level_II,HCPC2026_JAN,2026
L8608,"Miscellaneous external component, supply or accessory for use with the argus ii retinal prosthesis system",HCPCS_Level_II,HCPC2026_JAN,2026
L8609,Artificial cornea,HCPCS_Level_II,HCPC2026_JAN,2026
L8610,Ocular implant,HCPCS_Level_II,HCPC2026_JAN,2026
L8612,Aqueous shunt,HCPCS_Level_II,HCPC2026_JAN,2026
L8613,Ossicula implant,HCPCS_Level_II,HCPC2026_JAN,2026
L8614,"Cochlear device, includes all internal and external components",HCPCS_Level_II,HCPC2026_JAN,2026
L8615,"Headset/headpiece for use with cochlear implant device, replacement",HCPCS_Level_II,HCPC2026_JAN,2026
L8616,"Microphone for use with cochlear implant device, replacement",HCPCS_Level_II,HCPC2026_JAN,2026
L8617,"Transmitting coil for use with cochlear implant device, replacement",HCPCS_Level_II,HCPC2026_JAN,2026
L8618,"Transmitter cable for use with cochlear implant device or auditory osseointegrated device, replacement",HCPCS_Level_II,HCPC2026_JAN,2026
L8619,"Cochlear implant, external speech processor and controller, integrated system, replacement",HCPCS_Level_II,HCPC2026_JAN,2026
L8621,"Zinc air battery for use with cochlear implant device and auditory osseointegrated sound processors, replacement, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8622,"Alkaline battery for use with cochlear implant device, any size, replacement, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8623,"Lithium ion battery for use with cochlear implant device speech processor, other than ear level, replacement, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8624,"Lithium ion battery for use with cochlear implant or auditory osseointegrated device speech processor, ear level, replacement, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8625,"External recharging system for battery for use with cochlear implant or auditory osseointegrated device, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8627,"Cochlear implant, external speech processor, component, replacement",HCPCS_Level_II,HCPC2026_JAN,2026
L8628,"Cochlear implant, external controller component, replacement",HCPCS_Level_II,HCPC2026_JAN,2026
L8629,"Transmitting coil and cable, integrated, for use with cochlear implant device, replacement",HCPCS_Level_II,HCPC2026_JAN,2026
L8630,Metacarpophalangeal joint implant,HCPCS_Level_II,HCPC2026_JAN,2026
L8631,"Metacarpal phalangeal joint replacement, two or more pieces, metal (e.g., stainless steel or cobalt chrome), ceramic-like material (e.g., pyrocarbon), for surgical implantation (all sizes, includes entire system)",HCPCS_Level_II,HCPC2026_JAN,2026
L8641,Metatarsal joint implant,HCPCS_Level_II,HCPC2026_JAN,2026
L8642,Hallux implant,HCPCS_Level_II,HCPC2026_JAN,2026
L8658,"Interphalangeal joint spacer, silicone or equal, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8659,"Interphalangeal finger joint replacement, 2 or more pieces, metal (e.g., stainless steel or cobalt chrome), ceramic-like material (e.g., pyrocarbon) for surgical implantation, any size",HCPCS_Level_II,HCPC2026_JAN,2026
L8670,"Vascular graft material, synthetic, implant",HCPCS_Level_II,HCPC2026_JAN,2026
L8678,"Electrical stimulator supplies (external) for use with implantable neurostimulator, per month",HCPCS_Level_II,HCPC2026_JAN,2026
L8679,"Implantable neurostimulator, pulse generator, any type",HCPCS_Level_II,HCPC2026_JAN,2026
L8680,"Implantable neurostimulator electrode, each",HCPCS_Level_II,HCPC2026_JAN,2026
L8681,"Patient programmer (external) for use with implantable programmable neurostimulator pulse generator, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
L8682,Implantable neurostimulator radiofrequency receiver,HCPCS_Level_II,HCPC2026_JAN,2026
L8683,Radiofrequency transmitter (external) for use with implantable neurostimulator radiofrequency receiver,HCPCS_Level_II,HCPC2026_JAN,2026
L8684,"Radiofrequency transmitter (external) for use with implantable sacral root neurostimulator receiver for bowel and bladder management, replacement",HCPCS_Level_II,HCPC2026_JAN,2026
L8685,"Implantable neurostimulator pulse generator, single array, rechargeable, includes extension",HCPCS_Level_II,HCPC2026_JAN,2026
L8686,"Implantable neurostimulator pulse generator, single array, non-rechargeable, includes extension",HCPCS_Level_II,HCPC2026_JAN,2026
L8687,"Implantable neurostimulator pulse generator, dual array, rechargeable, includes extension",HCPCS_Level_II,HCPC2026_JAN,2026
L8688,"Implantable neurostimulator pulse generator, dual array, non-rechargeable, includes extension",HCPCS_Level_II,HCPC2026_JAN,2026
L8689,"External recharging system for battery (internal) for use with implantable neurostimulator, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
L8690,"Auditory osseointegrated device, includes all internal and external components",HCPCS_Level_II,HCPC2026_JAN,2026
L8691,"Auditory osseointegrated device, external sound processor, excludes transducer/actuator, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
