HCPCS_CODE,in_hcpcs_2026,in_hedis,in_either,in_comprehensive
70200,FALSE,FALSE,FALSE,TRUE
70210,FALSE,FALSE,FALSE,TRUE
70220,FALSE,FALSE,FALSE,TRUE
70250,FALSE,FALSE,FALSE,TRUE
7025F,FALSE,FALSE,FALSE,TRUE
70260,FALSE,FALSE,FALSE,TRUE
70300,FALSE,FALSE,FALSE,TRUE
70310,FALSE,FALSE,FALSE,TRUE
70320,FALSE,FALSE,FALSE,TRUE
70330,FALSE,FALSE,FALSE,TRUE
70350,FALSE,FALSE,FALSE,TRUE
70355,FALSE,FALSE,FALSE,TRUE
70360,FALSE,FALSE,FALSE,TRUE
70370,FALSE,FALSE,FALSE,TRUE
70371,FALSE,FALSE,FALSE,TRUE
70450,FALSE,FALSE,FALSE,TRUE
70460,FALSE,FALSE,FALSE,TRUE
70470,FALSE,FALSE,FALSE,TRUE
70480,FALSE,FALSE,FALSE,TRUE
70481,FALSE,FALSE,FALSE,TRUE
70482,FALSE,FALSE,FALSE,TRUE
70486,FALSE,FALSE,FALSE,TRUE
70487,FALSE,FALSE,FALSE,TRUE
70488,FALSE,FALSE,FALSE,TRUE
70490,FALSE,FALSE,FALSE,TRUE
70491,FALSE,FALSE,FALSE,TRUE
70492,FALSE,FALSE,FALSE,TRUE
70496,FALSE,FALSE,FALSE,TRUE
70498,FALSE,FALSE,FALSE,TRUE
70540,FALSE,FALSE,FALSE,TRUE
70543,FALSE,FALSE,FALSE,TRUE
70544,FALSE,FALSE,FALSE,TRUE
70545,FALSE,FALSE,FALSE,TRUE
70546,FALSE,FALSE,FALSE,TRUE
70547,FALSE,FALSE,FALSE,TRUE
70548,FALSE,FALSE,FALSE,TRUE
70549,FALSE,FALSE,FALSE,TRUE
70551,FALSE,FALSE,FALSE,TRUE
70552,FALSE,FALSE,FALSE,TRUE
70553,FALSE,FALSE,FALSE,TRUE
70555,FALSE,FALSE,FALSE,TRUE
71010,FALSE,FALSE,FALSE,FALSE
71015,FALSE,FALSE,FALSE,FALSE
71020,FALSE,FALSE,FALSE,FALSE
71045,FALSE,FALSE,FALSE,TRUE
71046,FALSE,FALSE,FALSE,TRUE
71047,FALSE,FALSE,FALSE,TRUE
71048,FALSE,FALSE,FALSE,TRUE
71100,FALSE,FALSE,FALSE,TRUE
71101,FALSE,FALSE,FALSE,TRUE
71110,FALSE,FALSE,FALSE,TRUE
71111,FALSE,FALSE,FALSE,TRUE
71120,FALSE,FALSE,FALSE,TRUE
71130,FALSE,FALSE,FALSE,TRUE
71250,FALSE,FALSE,FALSE,TRUE
71260,FALSE,FALSE,FALSE,TRUE
71270,FALSE,FALSE,FALSE,TRUE
71271,FALSE,FALSE,FALSE,TRUE
71275,FALSE,FALSE,FALSE,TRUE
71550,FALSE,FALSE,FALSE,TRUE
71552,FALSE,FALSE,FALSE,TRUE
71555,FALSE,FALSE,FALSE,TRUE
71900,FALSE,FALSE,FALSE,FALSE
72020,FALSE,FALSE,FALSE,TRUE
72040,FALSE,FALSE,FALSE,TRUE
72046,FALSE,FALSE,FALSE,FALSE
72050,FALSE,FALSE,FALSE,TRUE
72052,FALSE,FALSE,FALSE,TRUE
72070,FALSE,FALSE,FALSE,TRUE
72072,FALSE,FALSE,FALSE,TRUE
72074,FALSE,FALSE,FALSE,TRUE
72080,FALSE,FALSE,FALSE,TRUE
72081,FALSE,FALSE,FALSE,TRUE
72082,FALSE,FALSE,FALSE,TRUE
72083,FALSE,FALSE,FALSE,TRUE
72084,FALSE,FALSE,FALSE,TRUE
72100,FALSE,FALSE,FALSE,TRUE
72110,FALSE,FALSE,FALSE,TRUE
72114,FALSE,FALSE,FALSE,TRUE
72120,FALSE,FALSE,FALSE,TRUE
72125,FALSE,FALSE,FALSE,TRUE
72126,FALSE,FALSE,FALSE,TRUE
72127,FALSE,FALSE,FALSE,TRUE
72128,FALSE,FALSE,FALSE,TRUE
72129,FALSE,FALSE,FALSE,TRUE
72131,FALSE,FALSE,FALSE,TRUE
72132,FALSE,FALSE,FALSE,TRUE
72141,FALSE,FALSE,FALSE,TRUE
72142,FALSE,FALSE,FALSE,TRUE
72146,FALSE,FALSE,FALSE,TRUE
72147,FALSE,FALSE,FALSE,TRUE
72148,FALSE,FALSE,FALSE,TRUE
72149,FALSE,FALSE,FALSE,TRUE
72156,FALSE,FALSE,FALSE,TRUE
72157,FALSE,FALSE,FALSE,TRUE
72158,FALSE,FALSE,FALSE,TRUE
72170,FALSE,FALSE,FALSE,TRUE
72190,FALSE,FALSE,FALSE,TRUE
72192,FALSE,FALSE,FALSE,TRUE
72193,FALSE,FALSE,FALSE,TRUE
72194,FALSE,FALSE,FALSE,TRUE
72195,FALSE,FALSE,FALSE,TRUE
72196,FALSE,FALSE,FALSE,TRUE
72197,FALSE,FALSE,FALSE,TRUE
72198,FALSE,FALSE,FALSE,TRUE
72200,FALSE,FALSE,FALSE,TRUE
72202,FALSE,FALSE,FALSE,TRUE
72220,FALSE,FALSE,FALSE,TRUE
72240,FALSE,FALSE,FALSE,TRUE
72265,FALSE,FALSE,FALSE,TRUE
72270,FALSE,FALSE,FALSE,TRUE
72275,FALSE,FALSE,FALSE,FALSE
72285,FALSE,FALSE,FALSE,TRUE
72295,FALSE,FALSE,FALSE,TRUE
73000,FALSE,FALSE,FALSE,TRUE
73010,FALSE,FALSE,FALSE,TRUE
73020,FALSE,FALSE,FALSE,TRUE
73030,FALSE,FALSE,FALSE,TRUE
73040,FALSE,FALSE,FALSE,TRUE
73050,FALSE,FALSE,FALSE,TRUE
73060,FALSE,FALSE,FALSE,TRUE
73070,FALSE,FALSE,FALSE,TRUE
73080,FALSE,FALSE,FALSE,TRUE
73085,FALSE,FALSE,FALSE,TRUE
73090,FALSE,FALSE,FALSE,TRUE
73092,FALSE,FALSE,FALSE,TRUE
73100,FALSE,FALSE,FALSE,TRUE
73110,FALSE,FALSE,FALSE,TRUE
73115,FALSE,FALSE,FALSE,TRUE
73120,FALSE,FALSE,FALSE,TRUE
73130,FALSE,FALSE,FALSE,TRUE
73140,FALSE,FALSE,FALSE,TRUE
73200,FALSE,FALSE,FALSE,TRUE
73201,FALSE,FALSE,FALSE,TRUE
73206,FALSE,FALSE,FALSE,TRUE
73218,FALSE,FALSE,FALSE,TRUE
73220,FALSE,FALSE,FALSE,TRUE
73221,FALSE,FALSE,FALSE,TRUE
73222,FALSE,FALSE,FALSE,TRUE
73223,FALSE,FALSE,FALSE,TRUE
73501,FALSE,FALSE,FALSE,TRUE
73502,FALSE,FALSE,FALSE,TRUE
73503,FALSE,FALSE,FALSE,TRUE
73521,FALSE,FALSE,FALSE,TRUE
73522,FALSE,FALSE,FALSE,TRUE
73523,FALSE,FALSE,FALSE,TRUE
73525,FALSE,FALSE,FALSE,TRUE
73551,FALSE,FALSE,FALSE,TRUE
73552,FALSE,FALSE,FALSE,TRUE
73560,FALSE,FALSE,FALSE,TRUE
73562,FALSE,FALSE,FALSE,TRUE
73564,FALSE,FALSE,FALSE,TRUE
73565,FALSE,FALSE,FALSE,TRUE
73580,FALSE,FALSE,FALSE,TRUE
73590,FALSE,FALSE,FALSE,TRUE
73592,FALSE,FALSE,FALSE,TRUE
73600,FALSE,FALSE,FALSE,TRUE
73610,FALSE,FALSE,FALSE,TRUE
73615,FALSE,FALSE,FALSE,TRUE
73620,FALSE,FALSE,FALSE,TRUE
73630,FALSE,FALSE,FALSE,TRUE
73650,FALSE,FALSE,FALSE,TRUE
73660,FALSE,FALSE,FALSE,TRUE
73700,FALSE,FALSE,FALSE,TRUE
73701,FALSE,FALSE,FALSE,TRUE
73702,FALSE,FALSE,FALSE,TRUE
73706,FALSE,FALSE,FALSE,TRUE
73718,FALSE,FALSE,FALSE,TRUE
73720,FALSE,FALSE,FALSE,TRUE
73721,FALSE,FALSE,FALSE,TRUE
73722,FALSE,FALSE,FALSE,TRUE
73723,FALSE,FALSE,FALSE,TRUE
73725,FALSE,FALSE,FALSE,TRUE
74000,FALSE,FALSE,FALSE,FALSE
74010,FALSE,FALSE,FALSE,FALSE
74018,FALSE,FALSE,FALSE,TRUE
74019,FALSE,FALSE,FALSE,TRUE
74020,FALSE,FALSE,FALSE,FALSE
74021,FALSE,FALSE,FALSE,TRUE
74022,FALSE,FALSE,FALSE,TRUE
74150,FALSE,FALSE,FALSE,TRUE
74160,FALSE,FALSE,FALSE,TRUE
74170,FALSE,FALSE,FALSE,TRUE
74174,FALSE,FALSE,FALSE,TRUE
74175,FALSE,FALSE,FALSE,TRUE
74176,FALSE,FALSE,FALSE,TRUE
74177,FALSE,FALSE,FALSE,TRUE
74178,FALSE,FALSE,FALSE,TRUE
74181,FALSE,FALSE,FALSE,TRUE
74182,FALSE,FALSE,FALSE,TRUE
74183,FALSE,FALSE,FALSE,TRUE
74185,FALSE,FALSE,FALSE,TRUE
74210,FALSE,FALSE,FALSE,TRUE
74220,FALSE,FALSE,FALSE,TRUE
74221,FALSE,FALSE,FALSE,TRUE
74230,FALSE,FALSE,FALSE,TRUE
74240,FALSE,FALSE,FALSE,TRUE
74241,FALSE,FALSE,FALSE,FALSE
74245,FALSE,FALSE,FALSE,FALSE
74246,FALSE,FALSE,FALSE,TRUE
74247,FALSE,FALSE,FALSE,FALSE
74248,FALSE,FALSE,FALSE,TRUE
74249,FALSE,FALSE,FALSE,FALSE
74250,FALSE,FALSE,FALSE,TRUE
74261,FALSE,FALSE,FALSE,TRUE
74270,FALSE,FALSE,FALSE,TRUE
74280,FALSE,FALSE,FALSE,TRUE
74300,FALSE,FALSE,FALSE,TRUE
74328,FALSE,FALSE,FALSE,TRUE
74330,FALSE,FALSE,FALSE,TRUE
74340,FALSE,FALSE,FALSE,TRUE
74400,FALSE,FALSE,FALSE,TRUE
74410,FALSE,FALSE,FALSE,TRUE
74420,FALSE,FALSE,FALSE,TRUE
74430,FALSE,FALSE,FALSE,TRUE
74450,FALSE,FALSE,FALSE,TRUE
74455,FALSE,FALSE,FALSE,TRUE
74485,FALSE,FALSE,FALSE,TRUE
74712,FALSE,FALSE,FALSE,TRUE
74740,FALSE,FALSE,FALSE,TRUE
75557,FALSE,FALSE,FALSE,TRUE
75561,FALSE,FALSE,FALSE,TRUE
75563,FALSE,FALSE,FALSE,TRUE
75565,FALSE,FALSE,FALSE,TRUE
75571,FALSE,FALSE,FALSE,TRUE
75572,FALSE,FALSE,FALSE,TRUE
75573,FALSE,FALSE,FALSE,TRUE
75574,FALSE,FALSE,FALSE,TRUE
75580,FALSE,FALSE,FALSE,TRUE
75600,FALSE,FALSE,FALSE,TRUE
75625,FALSE,FALSE,FALSE,TRUE
75630,FALSE,FALSE,FALSE,TRUE
75635,FALSE,FALSE,FALSE,TRUE
75710,FALSE,FALSE,FALSE,TRUE
75716,FALSE,FALSE,FALSE,TRUE
75726,FALSE,FALSE,FALSE,TRUE
75736,FALSE,FALSE,FALSE,TRUE
75774,FALSE,FALSE,FALSE,TRUE
75809,FALSE,FALSE,FALSE,TRUE
75820,FALSE,FALSE,FALSE,TRUE
75822,FALSE,FALSE,FALSE,TRUE
75825,FALSE,FALSE,FALSE,TRUE
75827,FALSE,FALSE,FALSE,TRUE
75887,FALSE,FALSE,FALSE,TRUE
75894,FALSE,FALSE,FALSE,TRUE
75898,FALSE,FALSE,FALSE,TRUE
75901,FALSE,FALSE,FALSE,TRUE
75970,FALSE,FALSE,FALSE,TRUE
75984,FALSE,FALSE,FALSE,TRUE
75989,FALSE,FALSE,FALSE,TRUE
76000,FALSE,FALSE,FALSE,TRUE
76001,FALSE,FALSE,FALSE,FALSE
76010,FALSE,FALSE,FALSE,TRUE
76080,FALSE,FALSE,FALSE,TRUE
76098,FALSE,FALSE,FALSE,TRUE
76100,FALSE,FALSE,FALSE,TRUE
76102,FALSE,FALSE,FALSE,FALSE
76120,FALSE,FALSE,FALSE,TRUE
76125,FALSE,FALSE,FALSE,TRUE
76140,FALSE,FALSE,FALSE,TRUE
76376,FALSE,FALSE,FALSE,TRUE
76377,FALSE,FALSE,FALSE,TRUE
76380,FALSE,FALSE,FALSE,TRUE
76390,FALSE,FALSE,FALSE,TRUE
76391,FALSE,FALSE,FALSE,TRUE
76496,FALSE,FALSE,FALSE,TRUE
76497,FALSE,FALSE,FALSE,TRUE
76498,FALSE,FALSE,FALSE,TRUE
76499,FALSE,FALSE,FALSE,TRUE
76506,FALSE,FALSE,FALSE,TRUE
76510,FALSE,FALSE,FALSE,TRUE
76511,FALSE,FALSE,FALSE,TRUE
76512,FALSE,FALSE,FALSE,TRUE
76513,FALSE,FALSE,FALSE,TRUE
76514,FALSE,FALSE,FALSE,TRUE
76516,FALSE,FALSE,FALSE,TRUE
76519,FALSE,FALSE,FALSE,TRUE
76529,FALSE,FALSE,FALSE,TRUE
76536,FALSE,FALSE,FALSE,TRUE
76604,FALSE,FALSE,FALSE,TRUE
76641,FALSE,FALSE,FALSE,TRUE
76642,FALSE,FALSE,FALSE,TRUE
76700,FALSE,FALSE,FALSE,TRUE
76705,FALSE,FALSE,FALSE,TRUE
76706,FALSE,FALSE,FALSE,TRUE
76770,FALSE,FALSE,FALSE,TRUE
76775,FALSE,FALSE,FALSE,TRUE
76776,FALSE,FALSE,FALSE,TRUE
76800,FALSE,FALSE,FALSE,TRUE
76801,FALSE,FALSE,FALSE,TRUE
76802,FALSE,FALSE,FALSE,TRUE
76805,FALSE,FALSE,FALSE,TRUE
76810,FALSE,FALSE,FALSE,TRUE
76811,FALSE,FALSE,FALSE,TRUE
76812,FALSE,FALSE,FALSE,TRUE
76813,FALSE,FALSE,FALSE,TRUE
76814,FALSE,FALSE,FALSE,TRUE
76815,FALSE,FALSE,FALSE,TRUE
76816,FALSE,FALSE,FALSE,TRUE
76817,FALSE,FALSE,FALSE,TRUE
76818,FALSE,FALSE,FALSE,TRUE
76819,FALSE,FALSE,FALSE,TRUE
76820,FALSE,FALSE,FALSE,TRUE
76821,FALSE,FALSE,FALSE,TRUE
76825,FALSE,FALSE,FALSE,TRUE
76826,FALSE,FALSE,FALSE,TRUE
76827,FALSE,FALSE,FALSE,TRUE
76828,FALSE,FALSE,FALSE,TRUE
76830,FALSE,FALSE,FALSE,TRUE
76831,FALSE,FALSE,FALSE,TRUE
76856,FALSE,FALSE,FALSE,TRUE
76857,FALSE,FALSE,FALSE,TRUE
76870,FALSE,FALSE,FALSE,TRUE
76872,FALSE,FALSE,FALSE,TRUE
76873,FALSE,FALSE,FALSE,TRUE
76881,FALSE,FALSE,FALSE,TRUE
76882,FALSE,FALSE,FALSE,TRUE
76883,FALSE,FALSE,FALSE,TRUE
76885,FALSE,FALSE,FALSE,TRUE
76886,FALSE,FALSE,FALSE,TRUE
76932,FALSE,FALSE,FALSE,TRUE
76937,FALSE,FALSE,FALSE,TRUE
76942,FALSE,FALSE,FALSE,TRUE
76946,FALSE,FALSE,FALSE,TRUE
76970,FALSE,FALSE,FALSE,FALSE
76977,FALSE,FALSE,FALSE,TRUE
76978,FALSE,FALSE,FALSE,TRUE
76981,FALSE,FALSE,FALSE,TRUE
76982,FALSE,FALSE,FALSE,TRUE
76983,FALSE,FALSE,FALSE,TRUE
76998,FALSE,FALSE,FALSE,TRUE
76999,FALSE,FALSE,FALSE,TRUE
77001,FALSE,FALSE,FALSE,TRUE
77002,FALSE,FALSE,FALSE,TRUE
77003,FALSE,FALSE,FALSE,TRUE
77011,FALSE,FALSE,FALSE,TRUE
77012,FALSE,FALSE,FALSE,TRUE
77014,FALSE,FALSE,FALSE,FALSE
77021,FALSE,FALSE,FALSE,TRUE
77047,FALSE,FALSE,FALSE,TRUE
77049,FALSE,FALSE,FALSE,TRUE
77052,FALSE,FALSE,FALSE,FALSE
77055,FALSE,FALSE,FALSE,FALSE
77057,FALSE,FALSE,FALSE,FALSE
77059,FALSE,FALSE,FALSE,FALSE
77061,FALSE,FALSE,FALSE,TRUE
77062,FALSE,FALSE,FALSE,TRUE
77063,FALSE,FALSE,FALSE,TRUE
77065,FALSE,FALSE,FALSE,TRUE
77066,FALSE,FALSE,FALSE,TRUE
77067,FALSE,FALSE,FALSE,TRUE
77071,FALSE,FALSE,FALSE,TRUE
77072,FALSE,FALSE,FALSE,TRUE
77073,FALSE,FALSE,FALSE,TRUE
77074,FALSE,FALSE,FALSE,TRUE
77075,FALSE,FALSE,FALSE,TRUE
77076,FALSE,FALSE,FALSE,TRUE
77077,FALSE,FALSE,FALSE,TRUE
77078,FALSE,FALSE,FALSE,TRUE
77080,FALSE,FALSE,FALSE,TRUE
77081,FALSE,FALSE,FALSE,TRUE
77084,FALSE,FALSE,FALSE,TRUE
77085,FALSE,FALSE,FALSE,TRUE
77086,FALSE,FALSE,FALSE,TRUE
77089,FALSE,FALSE,FALSE,TRUE
77090,FALSE,FALSE,FALSE,TRUE
77091,FALSE,FALSE,FALSE,TRUE
77092,FALSE,FALSE,FALSE,TRUE
77261,FALSE,FALSE,FALSE,TRUE
77263,FALSE,FALSE,FALSE,TRUE
77280,FALSE,FALSE,FALSE,TRUE
77290,FALSE,FALSE,FALSE,TRUE
77293,FALSE,FALSE,FALSE,TRUE
77295,FALSE,FALSE,FALSE,TRUE
77300,FALSE,FALSE,FALSE,TRUE
77301,FALSE,FALSE,FALSE,TRUE
77307,FALSE,FALSE,FALSE,TRUE
77321,FALSE,FALSE,FALSE,TRUE
77331,FALSE,FALSE,FALSE,TRUE
77332,FALSE,FALSE,FALSE,TRUE
77333,FALSE,FALSE,FALSE,TRUE
77334,FALSE,FALSE,FALSE,TRUE
77336,FALSE,FALSE,FALSE,TRUE
77338,FALSE,FALSE,FALSE,TRUE
77370,FALSE,FALSE,FALSE,TRUE
77371,FALSE,FALSE,FALSE,TRUE
77373,FALSE,FALSE,FALSE,TRUE
77385,FALSE,FALSE,FALSE,FALSE
77386,FALSE,FALSE,FALSE,FALSE
77387,FALSE,FALSE,FALSE,TRUE
77399,FALSE,FALSE,FALSE,TRUE
77401,FALSE,FALSE,FALSE,FALSE
77412,FALSE,FALSE,FALSE,TRUE
77417,FALSE,FALSE,FALSE,TRUE
77427,FALSE,FALSE,FALSE,TRUE
77431,FALSE,FALSE,FALSE,TRUE
77470,FALSE,FALSE,FALSE,TRUE
77523,FALSE,FALSE,FALSE,TRUE
77525,FALSE,FALSE,FALSE,TRUE
77600,FALSE,FALSE,FALSE,TRUE
77768,FALSE,FALSE,FALSE,TRUE
77790,FALSE,FALSE,FALSE,TRUE
78013,FALSE,FALSE,FALSE,TRUE
78014,FALSE,FALSE,FALSE,TRUE
78018,FALSE,FALSE,FALSE,TRUE
7810,FALSE,FALSE,FALSE,FALSE
7811,FALSE,FALSE,FALSE,FALSE
78122,FALSE,FALSE,FALSE,TRUE
78195,FALSE,FALSE,FALSE,TRUE
78205,FALSE,FALSE,FALSE,FALSE
78215,FALSE,FALSE,FALSE,TRUE
78226,FALSE,FALSE,FALSE,TRUE
78227,FALSE,FALSE,FALSE,TRUE
78262,FALSE,FALSE,FALSE,TRUE
78264,FALSE,FALSE,FALSE,TRUE
78265,FALSE,FALSE,FALSE,TRUE
78267,FALSE,FALSE,FALSE,TRUE
78268,FALSE,FALSE,FALSE,TRUE
78278,FALSE,FALSE,FALSE,TRUE
78300,FALSE,FALSE,FALSE,TRUE
78306,FALSE,FALSE,FALSE,TRUE
78315,FALSE,FALSE,FALSE,TRUE
78320,FALSE,FALSE,FALSE,FALSE
78350,FALSE,FALSE,FALSE,TRUE
78414,FALSE,FALSE,FALSE,TRUE
78431,FALSE,FALSE,FALSE,TRUE
78434,FALSE,FALSE,FALSE,TRUE
78445,FALSE,FALSE,FALSE,TRUE
78451,FALSE,FALSE,FALSE,TRUE
78452,FALSE,FALSE,FALSE,TRUE
78453,FALSE,FALSE,FALSE,TRUE
78454,FALSE,FALSE,FALSE,TRUE
78456,FALSE,FALSE,FALSE,TRUE
78459,FALSE,FALSE,FALSE,TRUE
78466,FALSE,FALSE,FALSE,TRUE
78469,FALSE,FALSE,FALSE,TRUE
78472,FALSE,FALSE,FALSE,TRUE
78483,FALSE,FALSE,FALSE,TRUE
78491,FALSE,FALSE,FALSE,TRUE
78492,FALSE,FALSE,FALSE,TRUE
78499,FALSE,FALSE,FALSE,TRUE
78580,FALSE,FALSE,FALSE,TRUE
78582,FALSE,FALSE,FALSE,TRUE
78597,FALSE,FALSE,FALSE,TRUE
78607,FALSE,FALSE,FALSE,FALSE
78608,FALSE,FALSE,FALSE,TRUE
78610,FALSE,FALSE,FALSE,TRUE
78700,FALSE,FALSE,FALSE,TRUE
78708,FALSE,FALSE,FALSE,TRUE
78709,FALSE,FALSE,FALSE,TRUE
78725,FALSE,FALSE,FALSE,TRUE
78730,FALSE,FALSE,FALSE,TRUE
78800,FALSE,FALSE,FALSE,TRUE
78802,FALSE,FALSE,FALSE,TRUE
78803,FALSE,FALSE,FALSE,TRUE
78808,FALSE,FALSE,FALSE,TRUE
78812,FALSE,FALSE,FALSE,TRUE
78813,FALSE,FALSE,FALSE,TRUE
78814,FALSE,FALSE,FALSE,TRUE
78815,FALSE,FALSE,FALSE,TRUE
78816,FALSE,FALSE,FALSE,TRUE
78830,FALSE,FALSE,FALSE,TRUE
78832,FALSE,FALSE,FALSE,TRUE
78999,FALSE,FALSE,FALSE,TRUE
7900,FALSE,FALSE,FALSE,FALSE
79403,FALSE,FALSE,FALSE,TRUE
80047,FALSE,FALSE,FALSE,TRUE
80048,FALSE,FALSE,FALSE,TRUE
80050,FALSE,FALSE,FALSE,TRUE
80051,FALSE,FALSE,FALSE,TRUE
80053,FALSE,FALSE,FALSE,TRUE
80055,FALSE,FALSE,FALSE,TRUE
80061,FALSE,FALSE,FALSE,TRUE
80069,FALSE,FALSE,FALSE,TRUE
80074,FALSE,FALSE,FALSE,TRUE
80076,FALSE,FALSE,FALSE,TRUE
80081,FALSE,FALSE,FALSE,TRUE
80100,FALSE,FALSE,FALSE,FALSE
80101,FALSE,FALSE,FALSE,FALSE
80102,FALSE,FALSE,FALSE,FALSE
80104,FALSE,FALSE,FALSE,FALSE
80143,FALSE,FALSE,FALSE,TRUE
80145,FALSE,FALSE,FALSE,TRUE
80150,FALSE,FALSE,FALSE,TRUE
80154,FALSE,FALSE,FALSE,FALSE
80155,FALSE,FALSE,FALSE,TRUE
80156,FALSE,FALSE,FALSE,TRUE
80157,FALSE,FALSE,FALSE,TRUE
80158,FALSE,FALSE,FALSE,TRUE
80159,FALSE,FALSE,FALSE,TRUE
80160,FALSE,FALSE,FALSE,FALSE
80161,FALSE,FALSE,FALSE,TRUE
80162,FALSE,FALSE,FALSE,TRUE
80163,FALSE,FALSE,FALSE,TRUE
80164,FALSE,FALSE,FALSE,TRUE
80165,FALSE,FALSE,FALSE,TRUE
80167,FALSE,FALSE,FALSE,TRUE
80168,FALSE,FALSE,FALSE,TRUE
80169,FALSE,FALSE,FALSE,TRUE
80170,FALSE,FALSE,FALSE,TRUE
80171,FALSE,FALSE,FALSE,TRUE
80173,FALSE,FALSE,FALSE,TRUE
80174,FALSE,FALSE,FALSE,FALSE
80175,FALSE,FALSE,FALSE,TRUE
80176,FALSE,FALSE,FALSE,TRUE
80177,FALSE,FALSE,FALSE,TRUE
80178,FALSE,FALSE,FALSE,TRUE
80179,FALSE,FALSE,FALSE,TRUE
80180,FALSE,FALSE,FALSE,TRUE
80181,FALSE,FALSE,FALSE,TRUE
80182,FALSE,FALSE,FALSE,FALSE
80183,FALSE,FALSE,FALSE,TRUE
80184,FALSE,FALSE,FALSE,TRUE
80185,FALSE,FALSE,FALSE,TRUE
80186,FALSE,FALSE,FALSE,TRUE
80187,FALSE,FALSE,FALSE,TRUE
80188,FALSE,FALSE,FALSE,TRUE
80189,FALSE,FALSE,FALSE,TRUE
80192,FALSE,FALSE,FALSE,TRUE
80193,FALSE,FALSE,FALSE,TRUE
80195,FALSE,FALSE,FALSE,TRUE
80197,FALSE,FALSE,FALSE,TRUE
80198,FALSE,FALSE,FALSE,TRUE
80199,FALSE,FALSE,FALSE,TRUE
80200,FALSE,FALSE,FALSE,TRUE
80201,FALSE,FALSE,FALSE,TRUE
80202,FALSE,FALSE,FALSE,TRUE
80203,FALSE,FALSE,FALSE,TRUE
80204,FALSE,FALSE,FALSE,TRUE
80210,FALSE,FALSE,FALSE,TRUE
80220,FALSE,FALSE,FALSE,TRUE
80230,FALSE,FALSE,FALSE,TRUE
80235,FALSE,FALSE,FALSE,TRUE
80275,FALSE,FALSE,FALSE,FALSE
80280,FALSE,FALSE,FALSE,TRUE
80285,FALSE,FALSE,FALSE,TRUE
80299,FALSE,FALSE,FALSE,TRUE
80300,FALSE,FALSE,FALSE,FALSE
80301,FALSE,FALSE,FALSE,FALSE
80302,FALSE,FALSE,FALSE,FALSE
80303,FALSE,FALSE,FALSE,FALSE
80304,FALSE,FALSE,FALSE,FALSE
80305,FALSE,FALSE,FALSE,TRUE
80306,FALSE,FALSE,FALSE,TRUE
80307,FALSE,FALSE,FALSE,TRUE
80320,FALSE,FALSE,FALSE,TRUE
80321,FALSE,FALSE,FALSE,TRUE
80322,FALSE,FALSE,FALSE,TRUE
80323,FALSE,FALSE,FALSE,TRUE
80324,FALSE,FALSE,FALSE,TRUE
80325,FALSE,FALSE,FALSE,TRUE
80326,FALSE,FALSE,FALSE,TRUE
80327,FALSE,FALSE,FALSE,TRUE
80329,FALSE,FALSE,FALSE,TRUE
80330,FALSE,FALSE,FALSE,TRUE
80331,FALSE,FALSE,FALSE,TRUE
80332,FALSE,FALSE,FALSE,TRUE
80333,FALSE,FALSE,FALSE,TRUE
80334,FALSE,FALSE,FALSE,TRUE
80335,FALSE,FALSE,FALSE,TRUE
80336,FALSE,FALSE,FALSE,TRUE
80337,FALSE,FALSE,FALSE,TRUE
80338,FALSE,FALSE,FALSE,TRUE
80339,FALSE,FALSE,FALSE,TRUE
80340,FALSE,FALSE,FALSE,TRUE
80341,FALSE,FALSE,FALSE,TRUE
80342,FALSE,FALSE,FALSE,TRUE
80343,FALSE,FALSE,FALSE,TRUE
80344,FALSE,FALSE,FALSE,TRUE
80345,FALSE,FALSE,FALSE,TRUE
80346,FALSE,FALSE,FALSE,TRUE
80347,FALSE,FALSE,FALSE,TRUE
80348,FALSE,FALSE,FALSE,TRUE
80349,FALSE,FALSE,FALSE,TRUE
80350,FALSE,FALSE,FALSE,TRUE
80351,FALSE,FALSE,FALSE,TRUE
80352,FALSE,FALSE,FALSE,TRUE
80353,FALSE,FALSE,FALSE,TRUE
80354,FALSE,FALSE,FALSE,TRUE
80355,FALSE,FALSE,FALSE,TRUE
80356,FALSE,FALSE,FALSE,TRUE
80357,FALSE,FALSE,FALSE,TRUE
80358,FALSE,FALSE,FALSE,TRUE
80359,FALSE,FALSE,FALSE,TRUE
80360,FALSE,FALSE,FALSE,TRUE
80361,FALSE,FALSE,FALSE,TRUE
80362,FALSE,FALSE,FALSE,TRUE
80363,FALSE,FALSE,FALSE,TRUE
80364,FALSE,FALSE,FALSE,TRUE
80365,FALSE,FALSE,FALSE,TRUE
80366,FALSE,FALSE,FALSE,TRUE
80367,FALSE,FALSE,FALSE,TRUE
80368,FALSE,FALSE,FALSE,TRUE
80369,FALSE,FALSE,FALSE,TRUE
80370,FALSE,FALSE,FALSE,TRUE
80371,FALSE,FALSE,FALSE,TRUE
80372,FALSE,FALSE,FALSE,TRUE
80373,FALSE,FALSE,FALSE,TRUE
80374,FALSE,FALSE,FALSE,TRUE
80375,FALSE,FALSE,FALSE,TRUE
80376,FALSE,FALSE,FALSE,TRUE
80377,FALSE,FALSE,FALSE,TRUE
80400,FALSE,FALSE,FALSE,TRUE
80402,FALSE,FALSE,FALSE,TRUE
80408,FALSE,FALSE,FALSE,TRUE
80410,FALSE,FALSE,FALSE,TRUE
